name,website,praesidia,category,lat,lon,city
Dramaten Lilla scenen,http://www.dramaten.se,,theatre,"59,333724","18,077766",Stockholm
Drejeri guldfasanen,http://drejeri.com/,,arts_and_entertainment,"59,3318944","18,0173581",Stockholm
Drottning Silvias Konsertsal,https://drottningsilviaskonsertsal.se/,,music_venue,"59,345921","18,0484213",Stockholm
DubbelSpexet,http://www.dubbelspexet.com/,,community_services_non_profits,"59,3474","18,07287",Stockholm
DUKiS,https://www.sdur.se/,,community_services_non_profits,"59,3348601","18,0560879",Stockholm
Durango Recording,http://www.durangorecording.com/,,music_production,"59,30151","18,09035",Stockholm
Dyktankhuset,https://www.sdhf.se/sdhf/,,museum,"59,3270636","18,0932574",Stockholm
Ed. art,http://www.ed-art.se/,,art_gallery,"59,3152567","18,0612639",Stockholm
Edition Björlund AB,http://www.bjorlund.com/,,media_agency,"59,3381805","18,0930195",Stockholm
Eesti Kultuuri Koondis,http://www.kultuurikoondis.se/,,community_services_non_profits,"59,336361","18,05398",Stockholm
EGO Nattklubb,https://www.egonattklubb.com/,,dance_club,"59,3185772","18,0591228",Stockholm
Ekonomiska museet,http://www.ekonomiskamuseet.se/,,museum,"59,334678","18,0909301",Stockholm
Elektronmusikstudion EMS Stockholm,http://www.elektronmusikstudion.se,,music_production,"59,3209077","18,0538197",Stockholm
ElinderSten,http://www.elindersten.se/,,architectural_designer,"59,3352353","18,0643748",Stockholm
Emanuelskonst,http://emanuelskonst.se/,,arts_and_entertainment,"59,312019","18,0737056",Stockholm
Empire Music Production,http://www.empiremusic.se/,,music_production,"59,31667","18,04309",Stockholm
En Annan Bokhandel: Kärlek till böcker,http://www.enannan.se,,bookstore,"59,27472","17,9079",Stockholm
Enflo Arkitekter ab,http://www.enflo.se/,,architectural_designer,"59,336073","18,025404",Stockholm
Enskede Bibliotek,http://biblioteket.stockholm.se/bibliotek/enskede-bibliotek,,library,"59,2855707","18,0940247",Stockholm
Enskedespelet,http://www.enskedespelet.se/,,arts_and_entertainment,"59,2823293","18,0848268",Stockholm
Equator Stockholm,http://www.equator.se/,,architectural_designer,"59,335253","18,0642045",Stockholm
Equmenia Hässelby,https://equmeniahasselby.se/,,community_services_non_profits,"59,3775805","17,8210107",Stockholm
Eric Ericson International Choral Centre,https://www.ericsonchoralcentre.se/,,music_venue,"59,326376","18,082492",Stockholm
Erik Nordenhake,http://www.eriknordenhake.com/,,art_gallery,"59,3443834","18,0736897",Stockholm
Ersta museum,https://www.erstadiakoni.se/verksamheter/bo-och-motas/museum/om-ersta-museum/,,museum,"59,3168393","18,0898647",Stockholm
Esencial AB,http://www.esencial.se/,,architectural_designer,"59,3178611","18,0687137",Stockholm
Etage1,http://www.etage1.se/,,fashion,"59,3139816","18,0569701",Stockholm
ETC Libris,http://libris.etc.se/,,bookstore,"59,31611","18,0659199",Stockholm
Etnografiska Museet,https://www.etnografiskamuseet.se/,,museum,"59,3325227","18,120268",Stockholm
Ettelva Arkitekter /,http://www.ettelva.se/,,architectural_designer,"59,3149429","18,0551756",Stockholm
Evenew Arena,https://www.evenewarena.com/,,music_venue,"59,3608976","18,064638",Stockholm
Evgenia.se  Art Studio,http://www.evgenia.se/,,dance_club,"59,339313","18,0502279",Stockholm
Exit Games,https://Ingen webbplats,,arcade,"59,308703","18,0792675",Stockholm
Exit Games Stockholm,https://www.exitgames.se/,,arts_and_entertainment,"59,3238126","18,0737905",Stockholm
F12 Terrassen,https://f12sthlm.se/,,dance_club,"59,3285643","18,0641943",Stockholm
Fackförbundet Scen & Film,http://www.scenochfilm.se/,,community_services_non_profits,"59,3283675","18,0500867",Stockholm
Fade,http://www.fade.se/,,music_and_dvd_store,"59,3121411","18,0791568",Stockholm
"Fagel Bla, Stockholm",https://biofagelbla.se/,,theatre,"59,337812","18,086231",Stockholm
Fanfaren film i Farsta,http://fanfaren.wordpress.com/,,cinema,"59,242534","18,089647",Stockholm
Farhang.nu,http://www.farhang.nu/,,community_services_non_profits,"59,3224837","18,0654273",Stockholm
Farigh Ghaderi Art Studio,http://www.fgartstudio.com/,,art_school,"59,25367","18,07836",Stockholm
Farmor Studio,http://www.farmorstudio.se/,,music_production,"59,3462236","18,0391314",Stockholm
Farsta Bibliotek,https://biblioteket.stockholm.se/bibliotek/farsta-bibliotek,,library,"59,2425438","18,0900096",Stockholm
Farsta Bokhandels,https://Ingen webbplats,,bookstore,"59,242172","18,093995",Stockholm
Farsta Hembygdsförening,https://Ingen webbplats,,community_services_non_profits,"59,243366","18,096419",Stockholm
Fasching,http://www.fasching.se/,,jazz_and_blues,"59,333426","18,0557404",Stockholm
Ferdosi,http://www.ferdosi.com/,,bookstore,"59,338723","18,056458",Stockholm
FFAR Forum för arkitektur,http://www.ffar.se/,,architectural_designer,"59,3088186","18,0813641",Stockholm
Fiberspace,http://fiberspace.se/,,art_gallery,"59,3112068","18,0805174",Stockholm
Filadelfia Convention Center,http://www.filadelfiaconventioncenter.se/,,music_venue,"59,339556","18,0343475",Stockholm
Film & TV-avdelningen,https://linktr.ee/filmochtvavdelningen,,community_services_non_profits,"59,32829","18,05059",Stockholm
Filmcentrum,https://Ingen webbplats,,cinema,"59,32445","18,06888",Stockholm
FilmCentrum Riks,https://www.filmcentrum.com/,,community_services_non_profits,"59,32559","18,0747738",Stockholm
Filmform,http://www.filmform.com/,,community_services_non_profits,"59,3369516","18,0258008",Stockholm
Filmhuset,http://www.filmarkivet.se/,,cinema,"59,3399476","18,1030583",Stockholm
Filminstitutets bibliotek,http://www.filminstitutet.se/biblioteket,,library,"59,339971","18,10371",Stockholm
Finlandsinstitutets bibliotek / Suomen Tukholman-instituutin kirjasto,https://finlandsinstitutet.se/biblioteket/,,library,"59,3380922","18,0683041",Stockholm
Finngrundet och andra museumfartyg,https://www.sjohistoriska.se/besok/fartygspir,,museum,"59,3286","18,08985",Stockholm
Fiolskola,http://fiolskola.se/,,arts_and_entertainment,"59,3480395","18,0660281",Stockholm
FKC-Alvik,http://www.fkcalvik.se/,,cultural_center,"59,33322","17,97904",Stockholm
Flamenco Center,http://www.flamencocenter.se/,,dance_school,"59,335595","18,051907",Stockholm
Flamenco Center Stockholm,http://www.flamencocenter.se/,,dance_school,"59,3478627","18,0637888",Stockholm
Focus Film,http://www.focusfilm.se/,,arts_and_entertainment,"59,340321","18,0390658",Stockholm
FOCUS Stockholm,https://focus-after-hours.confetti.events/,,dance_club,"59,33165","18,05348",Stockholm
FOLK i Skärholmen,http://www.folkiskarholmen.se/,,community_services_non_profits,"59,2759657","17,9042885",Stockholm
Folkdansgillet Kedjan,http://www.fdgkedjan.se/,,community_services_non_profits,"59,2819","18,12022",Stockholm
Folkdansringen Stockholm,http://www.folkdansringen-stockholm.se/,,community_services_non_profits,"59,3196983","17,9899006",Stockholm
Folkets Bio,http://www.folketsbio.se/,,community_services_non_profits,"59,3157123","18,0316562",Stockholm
Folkets Hus Konferens Center,https://Ingen webbplats,,community_center,"59,3361525","18,0561984",Stockholm
Folkets Hus och Parker,http://www.folketshusochparker.se/,,community_services_non_profits,"59,3174169","18,0633732",Stockholm
Folkets Hus Rinkeby,http://www.rinkebyfolketshus.com,,community_center,"59,388749","17,926923",Stockholm
Folkhögskolorna,http://www.sverigesfolkhogskolor.se/,,community_services_non_profits,"59,3130349","18,0675745",Stockholm
Folkkulturcentrum,http://www.folkkulturcentrum.se,,community_services_non_profits,"59,3556331","18,099414",Stockholm
Folkoperan,http://www.folkoperan.se,,opera_and_ballet,"59,3184635","18,0582933",Stockholm
Folkrörelsernas Konstfrämjande,http://www.konstframjandet.se/,,community_services_non_profits,"59,3174438","18,0633815",Stockholm
Formmuseets Vänner,http://www.formmuseum.se/,,community_services_non_profits,"59,315809","18,061552",Stockholm
Forslunds Arkitekter,http://f-a.se/,,architectural_designer,"59,3297868","18,0402812",Stockholm
Fotografiska Stockholm,https://stockholm.fotografiska.com/,,art_museum,"59,31799","18,08465",Stockholm
Fotografiska Stockholm,https://stockholm.fotografiska.com/,,museum,"59,3177861","18,0847222",Stockholm
Fotoklubben Stockholmsbild,https://www.stockholmsbild.se/,,community_services_non_profits,"59,3406293","18,0552727",Stockholm
Fox in a Box Stockholm,http://www.foxinabox.se/,,arts_and_entertainment,"59,3341478","18,0649216",Stockholm
Framtidsmuseet,https://framtidsmuseet.com/,,museum,"59,3354001","18,0336285",Stockholm
Free Flow Sthlm,https://www.noden.org/membership,,dance_club,"59,34297","18,11638",Stockholm
Fritidsgården Duvnäsgatan,http://www.stockholm.se/,,community_services_non_profits,"59,3136222","18,0944421",Stockholm
Fruängens bibliotek,http://biblioteket.stockholm.se/bibliotek/fruangens-bibliotek,,library,"59,28563","17,96559",Stockholm
Fryshuset Skapa Min Värld Sthlm,http://skapaminvarld.fryshuset.se/,,community_services_non_profits,"59,2791346","17,9059422",Stockholm
Fräulein Frauke Presents - Burlesque clubN,https://www.nalen.com/konsert/2025/fraulein-frauke-presents-under-the-sea/,,dance_club,"59,337117","18,067744",Stockholm
Future Threads Project,http://futurethreadsproject.com/,,community_services_non_profits,"59,337084","18,077313",Stockholm
Fylkingen,http://www.fylkingen.se/,,music_venue,"59,2954941","17,9405569",Stockholm
Fållan,http://fallan.nu/,,music_venue,"59,29294","18,0777927",Stockholm
Färgfabriken,http://www.fargfabriken.se/,,art_gallery,"59,3150503","18,0196934",Stockholm
Föreningen Jamaicansk Kultur,https://instagram.com/jamaicanskakulturforeningen?igshid=YmMyMTA2M2Y%3D,,community_services_non_profits,"59,3828902","17,8967742",Stockholm
Föreningen Skandiaorgeln,https://www.skandiaorgeln.com/,,arts_and_entertainment,"59,3501621","18,0681248",Stockholm
Författarcentrum Öst,https://forfattarcentrum.se/,,community_services_non_profits,"59,3360844","18,059371",Stockholm
Författares Bokmaskin,http://www.bokmaskinen.se/,,arts_and_entertainment,"59,3298798","18,0298595",Stockholm
Författarnas Gästhem - The International Writers' House,http://www.writershouse.se/,,community_services_non_profits,"59,33656","18,05949",Stockholm
Förnuftig Arkitektur AB,http://fornuftig.nu/,,architectural_designer,"59,3276009","18,0120345",Stockholm
Gabrielas Balett & Dansskola,https://gabrielasbalett.se/,,dance_school,"59,3625867","17,8709373",Stockholm
Gala Art Center,http://www.galaartcenter.org/,,art_gallery,"59,34786","18,05952",Stockholm
Galerie Alex Wiberg,http://www.wiberg.com/,,art_gallery,"59,3375184","18,0812089",Stockholm
Galerie Bel'Art - Stockholm,http://www.belart.se/,,art_gallery,"59,3331678","18,0966182",Stockholm
Galerie Forsblom,http://www.galerieforsblom.com,,art_gallery,"59,3444026","18,0654748",Stockholm
Galerie Storm,http://www.galeriestorm.com/,,art_gallery,"59,3409162","18,0673246",Stockholm
Galleri Abante,http://abantegallery.se/,,art_gallery,"59,3192361","18,0646402",Stockholm
Galleri Andersson Sandstrom,https://www.gsa.se,,art_gallery,"59,345872","18,0379968",Stockholm
Galleri Anigo,http://www.anigo.se/,,arts_and_entertainment,"59,3197035","18,0676427",Stockholm
Galleri B:fors,http://bfors.se.sitebuilder.loopia.com/,,art_gallery,"59,3381747","18,0885867",Stockholm
Galleri Bellman,http://www.galleribellman.se/,,art_gallery,"59,3194969","18,0651848",Stockholm
Galleri ClaesMoser,https://www.konstantik.se/handlare/galleri-claes-moser/,,art_gallery,"59,33816","18,08873",Stockholm
Galleri Darling,http://www.galleridarling.se/,,art_gallery,"59,3128918","18,0807392",Stockholm
Galleri Diva,http://www.galleri-diva.se/,,art_gallery,"59,32395","18,0737955",Stockholm
Galleri Duerr,https://galleriduerr.com/,,art_gallery,"59,345868","18,0379883",Stockholm
Galleri Ekvall + Törnblom,http://www.ekvalltornblom.se/,,art_gallery,"59,3194981","18,0658287",Stockholm
Galleri Enkehuset,https://enkehuset.com/,,art_gallery,"59,3459964","18,0468968",Stockholm
Galleri Eva Solin,http://www.evasolin.com/,,art_gallery,"59,3406798","18,0588693",Stockholm
Galleri Fagerstedt,http://www.gallerifagerstedt.se/,,art_gallery,"59,3446289","18,0408119",Stockholm
Galleri Flach,https://www.galleriflach.com/,,art_gallery,"59,346305","18,038717",Stockholm
Galleri GG66,http://www.a6sound.se/,,art_gallery,"59,31019","18,0808962",Stockholm
Galleri Glas,http://www.galleriglas.se/,,art_gallery,"59,3368615","18,0796596",Stockholm
Galleri Greger,http://www.gregerart.se,,art_gallery,"59,319288","18,06437",Stockholm
Galleri Grip,http://www.gallerigrip.se/,,art_gallery,"59,3325028","18,0390146",Stockholm
Galleri Hammar,http://gallerihammar.se/,,art_gallery,"59,3406544","18,0308204",Stockholm
Galleri Hantverket,http://www.gallerihantverket.se/,,art_gallery,"59,3130564","18,0740564",Stockholm
Galleri Hedenius,https://www.gallerihedenius.com/,,art_gallery,"59,3402328","18,0763386",Stockholm
Galleri Helle Knudsen,http://www.gallerihelle.com/,,art_gallery,"59,3289127","18,0443848",Stockholm
Galleri Hera,http://www.gallerihera.se/,,art_gallery,"59,3194162","18,0658057",Stockholm
Galleri Industrigatan12,http://industrigatan12.se/,,arts_and_entertainment,"59,33722","18,0294",Stockholm
Galleri K Jacobsson,https://sv.gkjson.com/,,art_gallery,"59,2757566","18,1251912",Stockholm
Galleri Kaktus,https://www.gallerikaktus.com/,,art_gallery,"59,3444001","18,0564884",Stockholm
Galleri Killgissa,https://gallerikillgissa.se/,,art_gallery,"59,3191886","18,0633226",Stockholm
Galleri Knall,http://www.knall.com,,art_gallery,"59,3196066","18,0673228",Stockholm
Galleri Korn,http://www.gallerikorn.se/,,art_gallery,"59,315133","18,0330961",Stockholm
Galleri Lorentzon,http://www.gallerilorentzon.com/,,art_gallery,"59,3294563","18,0401946",Stockholm
Galleri Magnus Karlsson,http://www.gallerimagnuskarlsson.com/,,art_gallery,"59,3289177","18,0646433",Stockholm
Galleri Mats Bergman Stockholm,https://www.gallerimatsbergman.se/,,art_gallery,"59,3474054","18,046338",Stockholm
Galleri Mejan,http://Www.kkh.se/,,art_gallery,"59,3253669","18,0839347",Stockholm
Galleri môme atelier,https://www.instagram.com/gallerimomeatelier/,,arts_and_entertainment,"59,3017258","17,989311",Stockholm
Galleri Nef,https://www.gallerinef.com/,,art_gallery,"59,275678","18,13279",Stockholm
Galleri Nos,https://www.instagram.com/galleri_nos/,,art_gallery,"59,2717057","18,0798434",Stockholm
Galleri Riddaren,http://galleririddaren.se/,,art_gallery,"59,3248485","18,0739037",Stockholm
Galleri s:t Erik AB,http://www.galleristerik.se/,,art_gallery,"59,340054","18,0366946",Stockholm
Galleri Stockholm,http://www.galleristockholm.se,,art_gallery,"59,342839","18,067518",Stockholm
Galleri Svea,http://www.gallerisvea.com/,,art_gallery,"59,3251345","18,0730708",Stockholm
Galleri Toll,https://www.galleritoll.com/,,art_gallery,"59,3547178","18,0981328",Stockholm
Galleri TU,https://www.facebook.com/galleritu/,,art_gallery,"59,32775","17,98097",Stockholm
Galleri Zest,http://www.gallerizest.se/,,art_gallery,"59,3347081","18,0857422",Stockholm
galleri86stockholm,https://galleri-86-stockholm.webnode.se/,,art_gallery,"59,3122424","18,0807913",Stockholm
Gallery Lienhart,http://www.gallerylienhart.se/,,art_gallery,"59,3236153","18,0734884",Stockholm
Gallery Steinsland Berliner,http://www.steinslandberliner.com,,art_gallery,"59,3139568","18,0880663",Stockholm
Gamla stans bokhandel,http://www.gamlastansbokhandel.se/,,bookstore,"59,3251","18,0679937",Stockholm
Gasometer Stockholm,https://www.gasometer.se/,,music_venue,"59,3585804","18,0954604",Stockholm
Gatun Arkitekter,http://www.gatun.se/,,architectural_designer,"59,3136711","18,0759506",Stockholm
Gatuslang,http://gatuslang.se/,,radio_station,"59,30535","17,99187",Stockholm
Gelser Creative,http://www.gelser.se,,arts_and_entertainment,"59,253365","18,103986",Stockholm
Generalstabens litografiska anstalt,https://Ingen webbplats,,community_services_non_profits,"59,3340278","18,0636389",Stockholm
Generator,http://generatorsverige.se/,,community_services_non_profits,"59,31162","18,08259",Stockholm
Geranium,http://www.geraniumab.se/,,bookstore,"59,3187511","18,0633418",Stockholm
Gig Studio,http://www.gigstudio.com/,,music_production,"59,3122111","18,0775292",Stockholm
GIH biblioteket,http://www.gih.se/bibliotek,,library,"59,3469732","18,080605",Stockholm
Gimme-shelter,https://gimme-shelter.se/,,architectural_designer,"59,3363769","18,0791944",Stockholm
Glenn Millers,https://www.glennmillercafe.se/,,jazz_and_blues,"59,3364962","18,0665802",Stockholm
Goethe-Institut Schweden,http://www.goethe.de/schweden,,community_services_non_profits,"59,3329137","18,0587504",Stockholm
Golden Hits,http://www.goldenhits.se/,,dance_club,"59,3358233","18,0668463",Stockholm
Goodbye Kansas Studios,http://goodbyekansasstudios.com/,,Startup,"59,3038589","18,0872955",Stockholm
Gordons Project,http://www.gordons.se,,architectural_designer,"59,300955","18,093987",Stockholm
Graffitisthlm,http://www.graffitisthlm.se,,art_gallery,"59,29272","18,07629",Stockholm
Grafikergruppen VGG,http://www.vgg.se/,,community_services_non_profits,"59,30878","18,06828",Stockholm
Grafikskolan,https://www.grafikskolan.se/,,art_school,"59,2848607","17,9287313",Stockholm
Grafiska Sällskapet,http://www.grafiskasallskapet.se/,,art_gallery,"59,3198533","18,0697526",Stockholm
Grafiska Sällskapets grafikverkstad,http://grafiskasallskapet.se/om-grafiska-sallskapet/gs-grafikverkstad/,,community_services_non_profits,"59,318195","18,075184",Stockholm
Granit Arkitekter,http://freckeus.se/,,architectural_designer,"59,33212","18,08013",Stockholm
Grekiska Föreningen Södra Stockho,https://Ingen webbplats,,community_services_non_profits,"59,276864","17,905497",Stockholm
Grekiskariksforbundet,http://grekiskariksforbundet.com/,,community_services_non_profits,"59,3180837","18,0659118",Stockholm
Gröna Lund - Stockholm Salsa Dance,http://www.stockholmsalsadance.com/,,arts_and_entertainment,"59,3238026","18,0977692",Stockholm
Gröndals bibliotek,http://biblioteket.stockholm.se/bibliotek/grondals-bibliotek,,library,"59,3161857","18,0119152",Stockholm
Gröndals Stadsodling,https://Ingen webbplats,,community_services_non_profits,"59,3158664","18,0151659",Stockholm
GSA Gallery,http://www.gsa.se/,,art_gallery,"59,345898","18,037896",Stockholm
Gubbangen Art Center,https://gubbangenartcenter.se/,,art_gallery,"59,264719","18,0753817",Stockholm
Gubbängens bibliotek,http://biblioteket.stockholm.se/bibliotek/gubbangens-bibliotek,,library,"59,262368","18,082926",Stockholm
Gustav III:s antikmuseum,https://www.kungligaslotten.se/vara-besoksmal/kungliga-slottet/gustav-iiis-antikmuseum.html,,museum,"59,3276159","18,0720638",Stockholm
Gycklarkompaniet Bastardus SaNs,http://gycklare.se,,circus,"59,315461","18,07239",Stockholm
H arkitektur,https://harkitektur.se/,,architectural_designer,"59,308347","18,091638",Stockholm
Hagsätra bibliotek,https://biblioteket.stockholm.se/bibliotek/hagsatra-bibliotek,,library,"59,2620756","18,0148248",Stockholm
Hagsätra Collective,https://Ingen webbplats,,community_services_non_profits,"59,2655938","18,0096278",Stockholm
HALLEN i Farsta,https://www.hallenifarsta.se,,dance_school,"59,2414124","18,1079629",Stockholm
Halléns Antikvariat,http://www.antikvariat.net,,bookstore,"59,3400404","18,0620782",Stockholm
Hallwyllska Museet,http://hallwylskamuseet.se,,museum,"59,3319808","18,0654354",Stockholm
Handarbetets Vänner,http://www.handarbetetsvanner.se/,,art_gallery,"59,3236133","18,0999252",Stockholm
Handelshögskolans Bibliotek,https://www.hhs.se/sv/bibliotek/,,library,"59,342535","18,056411",Stockholm
Handkraftverket,https://www.facebook.com/p/Handkraftverket-100039450199100/?locale=sv_SE,,arts_and_entertainment,"59,3125311","18,0989027",Stockholm
Hangmen AB,http://www.hangmen.se/,,fashion,"59,3055923","17,9835511",Stockholm
Hantverkarna,https://www.hantverkarna.se/,,community_services_non_profits,"59,3339615","18,0565891",Stockholm
Hantverksladan Riddersvik,https://hantverksladanriddersvik.se/,,arts_and_crafts,"59,3819273","17,7957579",Stockholm
Hantverkstan 10,https://hantverkstan10.com/,,arts_and_crafts,"59,3287177","18,0458664",Stockholm
Harpskola,http://www.harpskola.se/,,music_school,"59,3480179","18,066041",Stockholm
Hasselby hembygdsmuseum,https://www.hembygd.se/hasselby,,museum,"59,3769656","17,813813",Stockholm
Hatt Konsthandel & Antikvariat,http://www.svenskateckningar.se/,,bookstore,"59,3054384","18,0002312",Stockholm
Havheld of Stockholm,http://www.havheld.se/,,community_services_non_profits,"59,32935","18,08981",Stockholm
Heaven Up Here,http://www.heavenuphere.se/,,music_venue,"59,29917","17,9962",Stockholm
Hedengrens Bokhandel,http://www.hedengrens.se,,bookstore,"59,3362203","18,0756597",Stockholm
Hedenius Editions,http://www.hedenius.se/,,art_gallery,"59,3426699","18,0689892",Stockholm
Helmuth Mantel,https://Ingen webbplats,,arts_and_entertainment,"59,29646","18,08919",Stockholm
Help to Help,https://www.helptohelp.se/,,community_services_non_profits,"59,3414076","18,0645798",Stockholm
Helter Skelter Studio,http://www.helterskelter.se/,,music_production,"59,3381146","18,0106228",Stockholm
Hemslöjd,https://www.hemslojd.se/prenumerera,,print_media,"59,313148","18,0761329",Stockholm
Herman Bergman Konstgjuteri,https://www.bergmanskonstgjuteri.se/,,arts_and_entertainment,"59,277865","18,0937039",Stockholm
HEY STHLM - Arkadspel i Stockholm,http://heysthlm.se/,,arcade,"59,3425713","18,0525592",Stockholm
Historiska museet,http://www.historiska.se/,,history_museum,"59,3347791","18,0908575",Stockholm
Hjorten Skulpturpark,https://www.instagram.com/h.jorten/,,art_gallery,"59,354499","18,095601",Stockholm
Hjortensjö Art & Design,https://www.hjortensjoart.com/,,art_gallery,"59,336725","18,088192",Stockholm
Hjorthagen Dans,http://folkkulturcentrum.se/,,dance_school,"59,35561","18,09932",Stockholm
Hobbybokhandeln Stockholm,http://www.hobbybokhandeln.se/,,bookstore,"59,3316397","18,0462198",Stockholm
Hoi bokhandel,http://shop.hoi.se/,,bookstore,"59,32366","18,0744",Stockholm
Hornstulls Bibliotek,http://biblioteket.stockholm.se/bibliotek/hornstulls-bibliotek,,library,"59,3160276","18,035152",Stockholm
Hornstulls bokhandel,http://www.hornstullsbokhandel.se/,,bookstore,"59,3155423","18,0310405",Stockholm
Hosoi,https://www.hosoistockholm.com/,,music_venue,"59,29234687","18,07877277",Stockholm
House of Oldies,https://houseofoldies.se/,,music_and_dvd_store,"59,3435644","18,035634",Stockholm
House of Q,http://www.houseofq.se/,,community_center,"59,347315","18,110706",Stockholm
HOW Arkitekter,http://www.howarkitekter.se/,,architectural_designer,"59,325231","18,0677608",Stockholm
HUD SPACE,http://www.hud-space.com/,,art_gallery,"59,3123193","18,0700301",Stockholm
Hundörat Rare Books,https://Ingen webbplats,,bookstore,"59,318156","18,077214",Stockholm
Husby bibliotek,http://biblioteket.stockholm.se/bibliotek/husby-bibliotek,,library,"59,4090758","17,9266889",Stockholm
Husby Konsthall,http://www.husbygard.nu/,,art_gallery,"59,406824","17,919901",Stockholm
Husby Kulturhuset Stadsteatern,http://kulturhusetstadsteatern.se/husby,,theatre,"59,4097","17,9255973",Stockholm
Husby Kulturskolan,https://Ingen webbplats,,community_center,"59,4087688","17,9271228",Stockholm
Husby-gård,http://www.husbygard.nu,,arts_and_entertainment,"59,40719","17,9197712",Stockholm
Husverket,http://www.husverket.se/,,architectural_designer,"59,2429389","18,0933351",Stockholm
HV Skola,http://www.hvskola.se,,arts_and_entertainment,"59,323671","18,099731",Stockholm
HYDE Stockholm,http://www.hydestockholm.se/,,dance_club,"59,334621","18,0693107",Stockholm
Håkans Dansskola,http://www.hakansdansskola.se/,,dance_school,"59,2971086","17,9831171",Stockholm
Hägerstens Hembygdsförening,http://www.hembygd.se/hagersten,,community_services_non_profits,"59,27948","18,00789",Stockholm
Hägerstensåsens Medborgarhus,https://www.medborgarhuset.se/,,community_services_non_profits,"59,2971866","17,9835158",Stockholm
Hässelby Villastads bibliotek,https://biblioteket.stockholm.se/bibliotek/hasselby-villastads-bibliotek,,library,"59,3796042","17,8175872",Stockholm
Hässelby Villastads Folkets Hus u.p.a,http://hesselbyfh.se/,,community_services_non_profits,"59,3792504","17,8037739",Stockholm
Högalids Oratoriekör,https://www.svenskakyrkan.se/hogalid/hogalids-oratoriekor,,choir,"59,31708","18,03736",Stockholm
Höglandsbiografen,http://www.wifilm.se/hogland.html,,cinema,"59,3238654","17,9404976",Stockholm
Hökarängens Antikvariat och Skivbörs,https://hokarangensantikvariat.com/,,bookstore,"59,2565838","18,0802142",Stockholm
Hökis Visrum,http://www.hokisvisrum.se/,,music_venue,"59,2564298","18,0813361",Stockholm
Hönan och ägget Bagarmossen,https://bagisodlarna.webnode.se/,,community_services_non_profits,"59,27831","18,1355499",Stockholm
Hör & Scen,http://www.demokratipiloterna.se/,,cultural_center,"59,3118817","18,0813965",Stockholm
ID:I Galleri,http://www.idigalleri.org/,,art_gallery,"59,3158566","18,0812808",Stockholm
"IDance Studios - Salsa, Bachata och Kizomba i Stockholm",http://www.idance.se/,,dance_school,"59,347254","18,0670575",Stockholm
Ideell kulturallians,http://ideellkultur.se/,,community_services_non_profits,"59,3174165","18,0634023",Stockholm
Immersive Reality Studios Stockholm,https://immersivestockholm.com/,,cultural_center,"59,3114083","18,0748709",Stockholm
Improvisationsstudion,http://www.improvisationsteater.se/,,theatre,"59,3123951","18,0801297",Stockholm
IMRSV Music,http://www.immersivemusicgroup.com/,,music_production,"59,295976","18,0905903",Stockholm
Index - The Swedish Contemporary Art Foundation,http://www.indexfoundation.se/,,art_gallery,"59,3305515","18,0510726",Stockholm
Influence Film Club,http://www.influencefilmclub.com/,,community_services_non_profits,"59,34357","18,08327",Stockholm
Ingrid Studios,http://www.ingridstudios.com/,,music_production,"59,31838","18,05576",Stockholm
Interbok,http://www.interbok.se/,,bookstore,"59,3292245","18,0418269",Stockholm
Intercult,https://www.intercult.se/,,theatre,"59,3167605","18,0815267",Stockholm
Interior Design & Architecture.TF Project & Concept AB.,http://www.tonyfernandez.se/,,architectural_designer,"59,2769303","18,0148668",Stockholm
International Theater Stockholm,http://internationaltheater.se/,,theatre,"59,31343","18,08207",Stockholm
Intiman,https://www.intiman.se/forestallningar/,,theatre,"59,3421317","18,0483343",Stockholm
Intresseföreningen Varvseken,http://www.varvseken.se,,community_center,"59,314934","17,988014",Stockholm
Inuti Galleri,http://www.inuti.se/info/inuti-galleri,,art_gallery,"59,3285075","18,0174116",Stockholm
Iraqi Cultural Center-Sweden المركز الثقافي العراقي في السويد,http://www.youtube.com/Iraqiccenter,,cultural_center,"59,318948","18,077056",Stockholm
Issues Gallery,http://issues.gallery/,,art_gallery,"59,3304235","18,0634384",Stockholm
"Istituto Italiano di Cultura di Stoccolma ""C.M. Lerici""",https://iicstoccolma.esteri.it/iic_stoccolma/it/istituto/come_contattarci/,,cultural_center,"59,3353144","18,1073769",Stockholm
Jakobsbergs Gård,http://www.jakobsbergsgarden.se/,,community_services_non_profits,"59,2990099","17,9380266",Stockholm
Joliark,https://joliark.se/,,architectural_designer,"59,3137906","18,0812103",Stockholm
Jordens Arkitekter,http://www.jordens.se/,,architectural_designer,"59,3433954","18,1157775",Stockholm
Judisk Kultur i Sverige,http://www.judiskkultur.se/,,community_services_non_profits,"59,32896","18,06395",Stockholm
Judiska Museet,http://www.judiskamuseet.se/,,museum,"59,3238614","18,0729739",Stockholm
Judiska Teatern,http://www.judiskateatern.se/,,theatre,"59,3302746","18,1332932",Stockholm
Junibacken,http://www.junibacken.se/,,museum,"59,3296164","18,0898909",Stockholm
Jure Bokhandel,http://www.jure.se/ie/,,bookstore,"59,3399878","18,0854906",Stockholm
JUSTE Gallery,http://www.justegallery.com,,art_gallery,"59,3194324","18,0395396",Stockholm
Justin Theatre Production,https://justintp.com/,,theatre,"59,34621","18,06507",Stockholm
