name,category,website,delete,comments,city,lat,lon
Tramallol,arts_and_entertainment,http://www.tramallol.cc/,1,,Sevilla,"37,3978567","−5,9853156"
Parque del Alamillo,attractions_and_activities,http://www.parquedelalamillo.org/,1,,Sevilla,"37,4173","−5,99723"
Laberinto ART LAB,auditorium,Ingen webbplats,1,,Sevilla,"37,3963383","−5,9886362"
Orfebrería Hermanos Fernández,blacksmiths,http://www.hermanosfernandez.artecofrade.com/,1,,Sevilla,"37,40997","−5,95534"
Artes Gráficas Acapulco,bookstore,Ingen webbplats,1,,Sevilla,"37,39939","−5,94098"
BABIDI-BÚ,bookstore,http://www.babidibulibros.com/,1,,Sevilla,"37,380373","−5,9734529"
Baobab Aprender Jugando,bookstore,https://www.baobablibros.es/,1,,Sevilla,"37,3750398","−5,9975954"
Baobab Aprender Jugando,bookstore,https://www.baobablibros.es/,1,,Sevilla,"37,3927428","−5,9807262"
Casa Tomada,bookstore,http://casatomada.es/,1,,Sevilla,"37,3926946","−5,9849424"
Crisol,bookstore,https://www.libreriacrisol.es/,1,,Sevilla,"37,3721989","−5,9576496"
Distribuciones JL Rivero,bookstore,http://www.distribucionesrivero.es/,1,,Sevilla,"37,4020536","−5,9909625"
Doble F. Papelería & Artículos de regalo.,bookstore,Ingen webbplats,1,,Sevilla,"37,3759126","−5,9400657"
Don Reciclon,bookstore,Ingen webbplats,1,,Sevilla,"37,4119623","−5,9765261"
Edición Limitada,bookstore,http://edlimitada.com/,1,,Sevilla,"37,389757","−5,9834949"
El Cuartito - Librería y Juguetería,bookstore,http://www.elcuartitolibreriajugueteria.es/,1,,Sevilla,"37,3716467","−5,9811355"
El ERIZO DE PAPEL,bookstore,http://www.elerizodepapel.com/,1,,Sevilla,"37,3752594","−5,9746225"
El Molino De Cienta,bookstore,http://www.elmolinodecienta.es/,1,,Sevilla,"37,4033616","−5,9212648"
El Oso y su Libro,bookstore,http://www.elosoysulibro.com/,1,,Sevilla,"37,3474532","−5,9794658"
ExLibris Creativos,bookstore,https://exlibriscreativos.es/,1,,Sevilla,"37,3856076","−6,0128749"
Fabulando,bookstore,http://www.fabulandosevilla.com/,1,,Sevilla,"37,378555","−6,0057834"
Galiano Papelería-Copistería-Diseño Gráfico,bookstore,Ingen webbplats,1,,Sevilla,"37,4103656","−5,9224491"
Impresionarte,bookstore,http://www.impresionarteweb.com/,1,,Sevilla,"37,3971169","−5,9824399"
Instituto Tipográfico del Mediodía,bookstore,Ingen webbplats,1,,Sevilla,"37,3948715","−5,9951341"
Kiosco El Surtido,bookstore,Ingen webbplats,1,,Sevilla,"37,3546233","−5,9781976"
La Fuga librerias,bookstore,http://www.lafugalibrerias.es,1,,Sevilla,"37,3970484","−5,9931023"
La Gatita Lulú,bookstore,http://www.lagatitalulu.com/,1,,Sevilla,"37,3718423","−5,9802777"
La Libélula,bookstore,Ingen webbplats,1,,Sevilla,"37,3837331","−5,9039669"
La Librería Ambulante,bookstore,http://www.lalibreriaambulante.es/,1,,Sevilla,"37,3784162","−5,9773327"
La Librería Sevilla Este,bookstore,Ingen webbplats,1,,Sevilla,"37,4027311","−5,9270555"
Librería - Papelería El Lápiz,bookstore,https://www.libreriacrisol.es/,1,,Sevilla,"37,4202702","−5,9685059"
Librería Anticuaria los Terceros,bookstore,http://www.librerialosterceros.com,1,,Sevilla,"37,3935671","−5,9881072"
Librería Antonio Castro,bookstore,http://www.castrolibros.es,1,,Sevilla,"37,3939041","−5,9878574"
Librería Baena,bookstore,http://www.libreriabaena.es,1,,Sevilla,"37,3971275","−5,9911453"
Librería Boteros,bookstore,https://www.instagram.com/libreria_boteros/,1,,Sevilla,"37,3906387","−5,9901731"
Librería Botica de Lectores,bookstore,https://www.libreriaboticadelectores.es/,1,,Sevilla,"37,3782254","−5,9976228"
Libreria Cefiro,bookstore,http://www.cefiro-libros.com/,1,,Sevilla,"37,39382","−5,99778"
Libreria Delfos,bookstore,http://delfos-sevilla-es.placestars.com,1,,Sevilla,"37,3886941","−5,9831502"
Librería El AlmaZen del Alquimista,bookstore,https://www.elalmazendelalquimista.com/,1,,Sevilla,"37,3892634","−5,9911329"
Libreria el Giraldillo,bookstore,http://www.elgiraldillo.net,1,,Sevilla,"37,38228","−5,99236"
